id,dataset,task,embedder,model,hyperparams,library_hash,cv_metric_name,cv_metric,test_metric_name,test_metric,key
105,ogbg-molbace,classification,CLAMP,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 2, ""clf__n_estimators"": 500}",5064097715202188587,roc_auc,0.8691033184960013,roc_auc,0.8342027473482871,ogbg-molbace_CLAMP_rf
106,ogbg-molbace,classification,CLAMP,ridge,"{""clf__C"": 0.16681005372000593, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",5064097715202188587,roc_auc,0.8566830962979047,roc_auc,0.8243783689793079,ogbg-molbace_CLAMP_ridge
107,ogbg-molbace,classification,CLAMP,knn,"{""clf__n_neighbors"": 7}",5064097715202188587,roc_auc,0.8583312343936598,roc_auc,0.8092505651191096,ogbg-molbace_CLAMP_knn
108,ogbg-molbbbp,classification,CLAMP,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 8, ""clf__n_estimators"": 500}",1653261981241308473,roc_auc,0.9077449157262805,roc_auc,0.7009066358024691,ogbg-molbbbp_CLAMP_rf
109,ogbg-molbbbp,classification,CLAMP,ridge,"{""clf__C"": 0.04641588833612777, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",1653261981241308473,roc_auc,0.908904872140601,roc_auc,0.6998456790123457,ogbg-molbbbp_CLAMP_ridge
110,ogbg-molbbbp,classification,CLAMP,knn,"{""clf__n_neighbors"": 9}",1653261981241308473,roc_auc,0.8731979485766415,roc_auc,0.6633873456790123,ogbg-molbbbp_CLAMP_knn
111,hERG_Karim,classification,CLAMP,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 2, ""clf__n_estimators"": 500}",-5488080129528514155,roc_auc,0.8360440331259607,roc_auc,0.8596954388812743,hERG_Karim_CLAMP_rf
112,hERG_Karim,classification,CLAMP,ridge,"{""clf__C"": 0.04641588833612777, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",-5488080129528514155,roc_auc,0.799251979600912,roc_auc,0.8285075863838192,hERG_Karim_CLAMP_ridge
113,hERG_Karim,classification,CLAMP,knn,"{""clf__n_neighbors"": 5}",-5488080129528514155,roc_auc,0.794519346539928,roc_auc,0.8339360679294145,hERG_Karim_CLAMP_knn
114,ogbg-molhiv,classification,CLAMP,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 10, ""clf__n_estimators"": 500}",5064097715202188587,roc_auc,0.8963080791984133,roc_auc,0.9026883485582959,ogbg-molhiv_CLAMP_rf
115,ogbg-molhiv,classification,CLAMP,ridge,"{""clf__C"": 0.0035938136638046254, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",5064097715202188587,roc_auc,0.9279022087827163,roc_auc,0.9311265184727399,ogbg-molhiv_CLAMP_ridge
116,Bioavailability_Ma,classification,unimolv2,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 2, ""clf__n_estimators"": 500}",1494694206798395341,roc_auc,0.6697670152265639,roc_auc,0.7653807781842367,Bioavailability_Ma_unimolv2_rf
117,Bioavailability_Ma,classification,unimolv1,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 4, ""clf__n_estimators"": 500}",4339728800791540228,roc_auc,0.7206063107686664,roc_auc,0.6601263717991352,Bioavailability_Ma_unimolv1_rf
118,Bioavailability_Ma,classification,unimolv1,ridge,"{""clf__C"": 0.001, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",4339728800791540228,roc_auc,0.7088928636947349,roc_auc,0.656468240771533,Bioavailability_Ma_unimolv1_ridge
119,Bioavailability_Ma,classification,unimolv1,knn,"{""clf__n_neighbors"": 9}",4339728800791540228,roc_auc,0.6466244725738397,roc_auc,0.6531426671100766,Bioavailability_Ma_unimolv1_knn
120,Bioavailability_Ma,classification,unimolv2,ridge,"{""clf__C"": 0.0035938136638046254, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",1494694206798395341,roc_auc,0.7068886442854522,roc_auc,0.750581975390755,Bioavailability_Ma_unimolv2_ridge
121,Bioavailability_Ma,classification,unimolv2,knn,"{""clf__n_neighbors"": 9}",1494694206798395341,roc_auc,0.5992111539167125,roc_auc,0.724975058197539,Bioavailability_Ma_unimolv2_knn
122,AMES,classification,unimolv1,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 4, ""clf__n_estimators"": 500}",8949603622533549135,roc_auc,0.8539846780783085,roc_auc,0.7627455011846718,AMES_unimolv1_rf
123,CYP2C9_Substrate_CarbonMangels,classification,unimolv1,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 4, ""clf__n_estimators"": 500}",4339728800791540228,roc_auc,0.623456486042693,roc_auc,0.5949538795442213,CYP2C9_Substrate_CarbonMangels_unimolv1_rf
124,AMES,classification,unimolv2,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 6, ""clf__n_estimators"": 500}",3935013122734604958,roc_auc,0.8386396720624443,roc_auc,0.7772748634200786,AMES_unimolv2_rf
125,AMES,classification,unimolv1,ridge,"{""clf__C"": 0.04641588833612777, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",8949603622533549135,roc_auc,0.8307199347759996,roc_auc,0.7668820615246039,AMES_unimolv1_ridge
126,CYP2C9_Substrate_CarbonMangels,classification,unimolv1,ridge,"{""clf__C"": 0.012915496650148826, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",4339728800791540228,roc_auc,0.6086457020659106,roc_auc,0.5862723819858926,CYP2C9_Substrate_CarbonMangels_unimolv1_ridge
127,CYP2C9_Substrate_CarbonMangels,classification,unimolv2,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 6, ""clf__n_estimators"": 500}",1494694206798395341,roc_auc,0.6317061900943216,roc_auc,0.6424308193163321,CYP2C9_Substrate_CarbonMangels_unimolv2_rf
128,AMES,classification,unimolv1,knn,"{""clf__n_neighbors"": 9}",8949603622533549135,roc_auc,0.8451063939693032,roc_auc,0.7725518416260353,AMES_unimolv1_knn
129,CYP2C9_Substrate_CarbonMangels,classification,unimolv1,knn,"{""clf__n_neighbors"": 3}",4339728800791540228,roc_auc,0.5609224042463818,roc_auc,0.5354042322300596,CYP2C9_Substrate_CarbonMangels_unimolv1_knn
130,CYP2C9_Substrate_CarbonMangels,classification,unimolv2,ridge,"{""clf__C"": 2.1544346900318834, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",1494694206798395341,roc_auc,0.6834202085004009,roc_auc,0.6793271839392295,CYP2C9_Substrate_CarbonMangels_unimolv2_ridge
131,CYP2C9_Substrate_CarbonMangels,classification,unimolv2,knn,"{""clf__n_neighbors"": 5}",1494694206798395341,roc_auc,0.6047933134761523,roc_auc,0.6037710255018991,CYP2C9_Substrate_CarbonMangels_unimolv2_knn
132,CYP1A2_Veith,classification,unimolv1,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 2, ""clf__n_estimators"": 500}",-4847216584591878151,roc_auc,0.8741428461739285,roc_auc,0.8971621689881171,CYP1A2_Veith_unimolv1_rf
133,CYP2C19_Veith,classification,unimolv1,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 6, ""clf__n_estimators"": 500}",2745512809832103999,roc_auc,0.8302050666812708,roc_auc,0.8012345332622541,CYP2C19_Veith_unimolv1_rf
134,CYP1A2_Veith,classification,unimolv1,ridge,"{""clf__C"": 0.04641588833612777, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",-4847216584591878151,roc_auc,0.8962167380432158,roc_auc,0.9018986222833979,CYP1A2_Veith_unimolv1_ridge
135,CYP1A2_Veith,classification,unimolv2,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 2, ""clf__n_estimators"": 500}",3277742105775982507,roc_auc,0.8857721605896108,roc_auc,0.8998869792521689,CYP1A2_Veith_unimolv2_rf
136,AMES,classification,unimolv2,ridge,"{""clf__C"": 0.5994842503189408, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",3935013122734604958,roc_auc,0.8457380360836027,roc_auc,0.8058469913254617,AMES_unimolv2_ridge
137,CYP1A2_Veith,classification,unimolv1,knn,"{""clf__n_neighbors"": 9}",-4847216584591878151,roc_auc,0.8571757690956113,roc_auc,0.8734691686976725,CYP1A2_Veith_unimolv1_knn
138,AMES,classification,unimolv2,knn,"{""clf__n_neighbors"": 9}",3935013122734604958,roc_auc,0.8055615481718086,roc_auc,0.7414449078697449,AMES_unimolv2_knn
139,CYP2C19_Veith,classification,unimolv1,ridge,"{""clf__C"": 0.04641588833612777, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",2745512809832103999,roc_auc,0.8461607499495732,roc_auc,0.8265592996829495,CYP2C19_Veith_unimolv1_ridge
140,CYP2C19_Veith,classification,unimolv1,knn,"{""clf__n_neighbors"": 9}",2745512809832103999,roc_auc,0.8032287130392369,roc_auc,0.783470659571218,CYP2C19_Veith_unimolv1_knn
141,CYP2D6_Substrate_CarbonMangels,classification,unimolv1,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 4, ""clf__n_estimators"": 500}",1494694206798395341,roc_auc,0.7694830336028159,roc_auc,0.7554347826086957,CYP2D6_Substrate_CarbonMangels_unimolv1_rf
142,CYP2C19_Veith,classification,unimolv2,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 8, ""clf__n_estimators"": 500}",2992451768494248706,roc_auc,0.8407764989375617,roc_auc,0.8353456849009723,CYP2C19_Veith_unimolv2_rf
143,CYP2D6_Substrate_CarbonMangels,classification,unimolv1,ridge,"{""clf__C"": 0.012915496650148826, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",1494694206798395341,roc_auc,0.7498965674374023,roc_auc,0.7350859453993933,CYP2D6_Substrate_CarbonMangels_unimolv1_ridge
144,CYP2D6_Substrate_CarbonMangels,classification,unimolv1,knn,"{""clf__n_neighbors"": 9}",1494694206798395341,roc_auc,0.7129074056614891,roc_auc,0.7067745197168858,CYP2D6_Substrate_CarbonMangels_unimolv1_knn
145,CYP2D6_Substrate_CarbonMangels,classification,unimolv2,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 4, ""clf__n_estimators"": 500}",-4847216584591878151,roc_auc,0.7681889284339374,roc_auc,0.7788169868554096,CYP2D6_Substrate_CarbonMangels_unimolv2_rf
146,CYP2D6_Substrate_CarbonMangels,classification,unimolv2,ridge,"{""clf__C"": 0.012915496650148826, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",-4847216584591878151,roc_auc,0.7513015689694456,roc_auc,0.7960060667340749,CYP2D6_Substrate_CarbonMangels_unimolv2_ridge
147,CYP2D6_Substrate_CarbonMangels,classification,unimolv2,knn,"{""clf__n_neighbors"": 5}",-4847216584591878151,roc_auc,0.7101260793048452,roc_auc,0.7214357937310414,CYP2D6_Substrate_CarbonMangels_unimolv2_knn
148,CYP3A4_Substrate_CarbonMangels,classification,unimolv1,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 10, ""clf__n_estimators"": 500}",1099823656036369333,roc_auc,0.6638193179369649,roc_auc,0.6625226039783002,CYP3A4_Substrate_CarbonMangels_unimolv1_rf
149,CYP3A4_Substrate_CarbonMangels,classification,unimolv1,ridge,"{""clf__C"": 0.001, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",1099823656036369333,roc_auc,0.6554257507198684,roc_auc,0.6227396021699819,CYP3A4_Substrate_CarbonMangels_unimolv1_ridge
150,CYP3A4_Substrate_CarbonMangels,classification,unimolv1,knn,"{""clf__n_neighbors"": 7}",1099823656036369333,roc_auc,0.628945123503947,roc_auc,0.6305379746835442,CYP3A4_Substrate_CarbonMangels_unimolv1_knn
151,CYP2C9_Veith,classification,unimolv1,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 4, ""clf__n_estimators"": 500}",8949603622533549135,roc_auc,0.8186304848693517,roc_auc,0.8363770250368189,CYP2C9_Veith_unimolv1_rf
152,CYP1A2_Veith,classification,unimolv2,ridge,"{""clf__C"": 0.16681005372000593, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",3277742105775982507,roc_auc,0.9074330702679563,roc_auc,0.9156012830064783,CYP1A2_Veith_unimolv2_ridge
153,CYP1A2_Veith,classification,unimolv2,knn,"{""clf__n_neighbors"": 9}",3277742105775982507,roc_auc,0.8555655134233199,roc_auc,0.8739764992612611,CYP1A2_Veith_unimolv2_knn
154,CYP3A4_Substrate_CarbonMangels,classification,unimolv2,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 8, ""clf__n_estimators"": 500}",-4847216584591878151,roc_auc,0.6591449726743844,roc_auc,0.60623869801085,CYP3A4_Substrate_CarbonMangels_unimolv2_rf
155,CYP2C9_Veith,classification,unimolv1,ridge,"{""clf__C"": 0.012915496650148826, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",8949603622533549135,roc_auc,0.8296281360228948,roc_auc,0.8477920502784055,CYP2C9_Veith_unimolv1_ridge
156,CYP2C9_Veith,classification,unimolv2,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 4, ""clf__n_estimators"": 500}",7050697474596959866,roc_auc,0.8184054221638147,roc_auc,0.8456526190607451,CYP2C9_Veith_unimolv2_rf
157,CYP2C9_Veith,classification,unimolv1,knn,"{""clf__n_neighbors"": 9}",8949603622533549135,roc_auc,0.7804319721394934,roc_auc,0.8139009868239704,CYP2C9_Veith_unimolv1_knn
158,CYP2C19_Veith,classification,unimolv2,ridge,"{""clf__C"": 0.16681005372000593, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",2992451768494248706,roc_auc,0.8618406940341743,roc_auc,0.8631962564961079,CYP2C19_Veith_unimolv2_ridge
159,CYP3A4_Substrate_CarbonMangels,classification,unimolv2,ridge,"{""clf__C"": 0.001, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",-4847216584591878151,roc_auc,0.6645960901843255,roc_auc,0.550858951175407,CYP3A4_Substrate_CarbonMangels_unimolv2_ridge
160,CYP3A4_Substrate_CarbonMangels,classification,unimolv2,knn,"{""clf__n_neighbors"": 9}",-4847216584591878151,roc_auc,0.6150407925407925,roc_auc,0.5855560578661845,CYP3A4_Substrate_CarbonMangels_unimolv2_knn
161,CYP2C19_Veith,classification,unimolv2,knn,"{""clf__n_neighbors"": 9}",2992451768494248706,roc_auc,0.7930628058285613,roc_auc,0.7997197360094023,CYP2C19_Veith_unimolv2_knn
162,CYP2D6_Veith,classification,unimolv1,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 4, ""clf__n_estimators"": 500}",3935013122734604958,roc_auc,0.7778882685381372,roc_auc,0.819530457495794,CYP2D6_Veith_unimolv1_rf
163,DILI,classification,unimolv1,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 2, ""clf__n_estimators"": 500}",2494065901493826249,roc_auc,0.8372087621395101,roc_auc,0.9221739130434782,DILI_unimolv1_rf
164,DILI,classification,unimolv1,ridge,"{""clf__C"": 0.012915496650148826, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",2494065901493826249,roc_auc,0.821179425750063,roc_auc,0.9052173913043479,DILI_unimolv1_ridge
165,DILI,classification,unimolv1,knn,"{""clf__n_neighbors"": 9}",2494065901493826249,roc_auc,0.7913634548676101,roc_auc,0.8826086956521739,DILI_unimolv1_knn
166,CYP2D6_Veith,classification,unimolv1,ridge,"{""clf__C"": 0.012915496650148826, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",3935013122734604958,roc_auc,0.7945381251611757,roc_auc,0.8240435791034559,CYP2D6_Veith_unimolv1_ridge
167,DILI,classification,unimolv2,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 10, ""clf__n_estimators"": 500}",-4847216584591878151,roc_auc,0.8195498183032809,roc_auc,0.92,DILI_unimolv2_rf
168,CYP2D6_Veith,classification,unimolv2,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 4, ""clf__n_estimators"": 500}",2745512809832103999,roc_auc,0.7927537617321188,roc_auc,0.8382892017012229,CYP2D6_Veith_unimolv2_rf
169,CYP2D6_Veith,classification,unimolv1,knn,"{""clf__n_neighbors"": 9}",3935013122734604958,roc_auc,0.7334764141338282,roc_auc,0.7781631920783315,CYP2D6_Veith_unimolv1_knn
170,HIA_Hou,classification,unimolv1,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 6, ""clf__n_estimators"": 500}",2992451768494248706,roc_auc,0.9463858093126387,roc_auc,0.9386831275720164,HIA_Hou_unimolv1_rf
171,HIA_Hou,classification,unimolv1,ridge,"{""clf__C"": 27.825594022071243, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",2992451768494248706,roc_auc,0.9353436807095342,roc_auc,0.931275720164609,HIA_Hou_unimolv1_ridge
172,HIA_Hou,classification,unimolv1,knn,"{""clf__n_neighbors"": 9}",2992451768494248706,roc_auc,0.9122062084257205,roc_auc,0.9343621399176955,HIA_Hou_unimolv1_knn
173,DILI,classification,unimolv2,ridge,"{""clf__C"": 0.012915496650148826, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",-4847216584591878151,roc_auc,0.8420542959324123,roc_auc,0.9208695652173913,DILI_unimolv2_ridge
174,DILI,classification,unimolv2,knn,"{""clf__n_neighbors"": 9}",-4847216584591878151,roc_auc,0.7630152153005338,roc_auc,0.8934782608695653,DILI_unimolv2_knn
175,CYP2C9_Veith,classification,unimolv2,ridge,"{""clf__C"": 0.16681005372000593, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",7050697474596959866,roc_auc,0.8444995266310155,roc_auc,0.8649319146590219,CYP2C9_Veith_unimolv2_ridge
176,CYP3A4_Veith,classification,unimolv1,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 2, ""clf__n_estimators"": 500}",1099823656036369333,roc_auc,0.827823060610465,roc_auc,0.8176318089912384,CYP3A4_Veith_unimolv1_rf
177,HIA_Hou,classification,unimolv2,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 4, ""clf__n_estimators"": 500}",2494065901493826249,roc_auc,0.9456319290465632,roc_auc,0.9203703703703704,HIA_Hou_unimolv2_rf
178,CYP2C9_Veith,classification,unimolv2,knn,"{""clf__n_neighbors"": 9}",7050697474596959866,roc_auc,0.7764324424310202,roc_auc,0.8135918659872571,CYP2C9_Veith_unimolv2_knn
179,HIA_Hou,classification,unimolv2,ridge,"{""clf__C"": 2.1544346900318834, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",2494065901493826249,roc_auc,0.9512638580931265,roc_auc,0.9485596707818931,HIA_Hou_unimolv2_ridge
180,HIA_Hou,classification,unimolv2,knn,"{""clf__n_neighbors"": 7}",2494065901493826249,roc_auc,0.8567405764966741,roc_auc,0.8697530864197531,HIA_Hou_unimolv2_knn
181,CYP3A4_Veith,classification,unimolv1,ridge,"{""clf__C"": 0.012915496650148826, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",1099823656036369333,roc_auc,0.8396147204839931,roc_auc,0.8243925876001788,CYP3A4_Veith_unimolv1_ridge
182,Pgp_Broccatelli,classification,unimolv1,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 8, ""clf__n_estimators"": 500}",-4847216584591878151,roc_auc,0.9118487739382376,roc_auc,0.8677685950413223,Pgp_Broccatelli_unimolv1_rf
183,CYP3A4_Veith,classification,unimolv1,knn,"{""clf__n_neighbors"": 9}",1099823656036369333,roc_auc,0.8036353715997077,roc_auc,0.7835046077260321,CYP3A4_Veith_unimolv1_knn
184,Pgp_Broccatelli,classification,unimolv1,ridge,"{""clf__C"": 0.012915496650148826, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",-4847216584591878151,roc_auc,0.9137809947807828,roc_auc,0.8856971474273527,Pgp_Broccatelli_unimolv1_ridge
185,PAMPA_NCATS,classification,unimolv2,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 10, ""clf__n_estimators"": 500}",2992451768494248706,roc_auc,0.6496553839960523,roc_auc,0.6302858614473346,PAMPA_NCATS_unimolv2_rf
186,Pgp_Broccatelli,classification,unimolv1,knn,"{""clf__n_neighbors"": 9}",-4847216584591878151,roc_auc,0.9021537633214546,roc_auc,0.8519728072513997,Pgp_Broccatelli_unimolv1_knn
187,PAMPA_NCATS,classification,unimolv1,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 8, ""clf__n_estimators"": 500}",7174248229788882817,roc_auc,0.6613319633102184,roc_auc,0.721607004893124,PAMPA_NCATS_unimolv1_rf
188,AMES,classification,ECFP,knn,"{""clf__n_neighbors"": 9}",-2331555133799285245,roc_auc,0.7025071020093085,roc_auc,0.741384205682508,AMES_ECFP_knn
189,PAMPA_NCATS,classification,unimolv1,ridge,"{""clf__C"": 0.0035938136638046254, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",7174248229788882817,roc_auc,0.688778309482378,roc_auc,0.7263456090651559,PAMPA_NCATS_unimolv1_ridge
190,CYP3A4_Veith,classification,unimolv2,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 10, ""clf__n_estimators"": 500}",3277742105775982507,roc_auc,0.8327163813983335,roc_auc,0.8437877443162481,CYP3A4_Veith_unimolv2_rf
191,PAMPA_NCATS,classification,unimolv1,knn,"{""clf__n_neighbors"": 3}",7174248229788882817,roc_auc,0.5964099658901038,roc_auc,0.6407416945660571,PAMPA_NCATS_unimolv1_knn
192,PAMPA_NCATS,classification,unimolv2,ridge,"{""clf__C"": 0.04641588833612777, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",2992451768494248706,roc_auc,0.6979110935078652,roc_auc,0.7356682977079578,PAMPA_NCATS_unimolv2_ridge
193,PAMPA_NCATS,classification,unimolv2,knn,"{""clf__n_neighbors"": 9}",2992451768494248706,roc_auc,0.5846284434546225,roc_auc,0.5931496265773886,PAMPA_NCATS_unimolv2_knn
194,SARSCoV2_3CLPro_Diamond,classification,unimolv1,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 2, ""clf__n_estimators"": 500}",2494065901493826249,roc_auc,0.7698962794311631,roc_auc,0.6924731182795699,SARSCoV2_3CLPro_Diamond_unimolv1_rf
195,SARSCoV2_3CLPro_Diamond,classification,unimolv1,ridge,"{""clf__C"": 0.012915496650148826, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",2494065901493826249,roc_auc,0.783880486438626,roc_auc,0.672811059907834,SARSCoV2_3CLPro_Diamond_unimolv1_ridge
196,Pgp_Broccatelli,classification,unimolv2,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 2, ""clf__n_estimators"": 500}",7050697474596959866,roc_auc,0.9315696439648103,roc_auc,0.8206478272460678,Pgp_Broccatelli_unimolv2_rf
